latitude,longitude,_id,deviceId,altitude,speed,course,battery,isCollecting,timestamp,createdAt,updatedAt,__v
51.11592,71.43311,00c0d0ac7fcb3efe9ce2a886,DRIVER-001,362,41.08226,216.82,56,TRUE,2025-10-04T08:48:20.000Z,2025-10-04T08:48:20.000Z,2025-10-04T08:48:20.000Z,0
51.11585,71.43303,c697b3c8dd65228ae52280e3,DRIVER-001,377.7,36.99738,219.52,56,TRUE,2025-10-04T08:48:25.000Z,2025-10-04T08:48:25.000Z,2025-10-04T08:48:25.000Z,0
51.11581,71.43298,ca7b38b4acb66016fec7afd4,DRIVER-001,360,14.63912,247.35,56,TRUE,2025-10-04T08:48:30.000Z,2025-10-04T08:48:30.000Z,2025-10-04T08:48:30.000Z,0
51.11581,71.43296,7765a1be7ebf8a1cc2e5e3ca,DRIVER-001,342,11.07938,214.9,56,TRUE,2025-10-04T08:48:35.000Z,2025-10-04T08:48:35.000Z,2025-10-04T08:48:35.000Z,0
51.11569,71.43283,cec533d3ccb158463e5e6ec7,DRIVER-001,344.6,10.90203,219.73,56,TRUE,2025-10-04T08:48:40.000Z,2025-10-04T08:48:40.000Z,2025-10-04T08:48:40.000Z,0
51.11565,71.43278,f49452d716fd3ded3f26ff29,DRIVER-001,349.3,42.31569,215.34,55,TRUE,2025-10-04T08:48:45.000Z,2025-10-04T08:48:45.000Z,2025-10-04T08:48:45.000Z,0
51.11556,71.43267,19691bea83ff243bccccbcc9,DRIVER-001,350.6,38.85794,220.88,55,TRUE,2025-10-04T08:48:50.000Z,2025-10-04T08:48:50.000Z,2025-10-04T08:48:50.000Z,0
51.11552,71.43262,ab5666efbed2802b0c4b6ec6,DRIVER-001,374.8,15.72202,215.69,55,TRUE,2025-10-04T08:48:55.000Z,2025-10-04T08:48:55.000Z,2025-10-04T08:48:55.000Z,0
51.11544,71.43252,7adbf9f5bb8259122e5f7f40,DRIVER-001,360.1,42.36282,215.41,55,TRUE,2025-10-04T08:49:00.000Z,2025-10-04T08:49:00.000Z,2025-10-04T08:49:00.000Z,0
51.11534,71.43242,40371efb4fcf5f13c2398c17,DRIVER-001,345.7,34.14414,219.09,55,TRUE,2025-10-04T08:49:05.000Z,2025-10-04T08:49:05.000Z,2025-10-04T08:49:05.000Z,0
51.1153,71.43236,ca9f970db199c2e83e82ef79,DRIVER-001,365.9,39.48883,227.45,55,TRUE,2025-10-04T08:49:10.000Z,2025-10-04T08:49:10.000Z,2025-10-04T08:49:10.000Z,0
51.11528,71.43233,b57515f4551b2a23e6e454ad,DRIVER-001,367.9,43.86625,215.83,55,TRUE,2025-10-04T08:49:15.000Z,2025-10-04T08:49:15.000Z,2025-10-04T08:49:15.000Z,0
51.1152,71.43223,4c46fc5412b2859c8e15dd05,DRIVER-001,367.9,32.83356,215.03,54,TRUE,2025-10-04T08:49:20.000Z,2025-10-04T08:49:20.000Z,2025-10-04T08:49:20.000Z,0
51.11509,71.43211,bb42fb4f854053ee17143a94,DRIVER-001,349.5,34.06221,225.89,54,TRUE,2025-10-04T08:49:25.000Z,2025-10-04T08:49:25.000Z,2025-10-04T08:49:25.000Z,0
51.11507,71.43208,4aaa6763dbc119240521856d,DRIVER-001,374.1,19.25712,218.87,54,TRUE,2025-10-04T08:49:30.000Z,2025-10-04T08:49:30.000Z,2025-10-04T08:49:30.000Z,0
51.11502,71.43202,91f23d99db57d5f031f01b16,DRIVER-001,344.3,34.50569,212.12,54,TRUE,2025-10-04T08:49:35.000Z,2025-10-04T08:49:35.000Z,2025-10-04T08:49:35.000Z,0
51.11496,71.43196,8dabd69cb71c36f0dc2e4da3,DRIVER-001,375.1,43.24555,46.27,54,TRUE,2025-10-04T08:49:40.000Z,2025-10-04T08:49:40.000Z,2025-10-04T08:49:40.000Z,0
51.11498,71.43199,0984c9f9bdf8401be31bd94d,DRIVER-001,355.8,11.23504,206.77,54,TRUE,2025-10-04T08:49:45.000Z,2025-10-04T08:49:45.000Z,2025-10-04T08:49:45.000Z,0
51.11492,71.43194,62ee12f5d2fb3f04d3b2fea3,DRIVER-001,354.9,38.67319,207.12,54,TRUE,2025-10-04T08:49:50.000Z,2025-10-04T08:49:50.000Z,2025-10-04T08:49:50.000Z,0
51.11485,71.43188,55cc1f6744f0081abc2f2ffd,DRIVER-001,376,39.26032,208.86,53,TRUE,2025-10-04T08:49:55.000Z,2025-10-04T08:49:55.000Z,2025-10-04T08:49:55.000Z,0
51.11474,71.43179,4d680976c0908341846e63df,DRIVER-001,340.8,32.61624,193.14,53,TRUE,2025-10-04T08:50:00.000Z,2025-10-04T08:50:00.000Z,2025-10-04T08:50:00.000Z,0
51.11472,71.43179,5ac7b4a5e4fa1647b53e39ce,DRIVER-001,351.3,38.27025,206.25,53,TRUE,2025-10-04T08:50:05.000Z,2025-10-04T08:50:05.000Z,2025-10-04T08:50:05.000Z,0
51.11466,71.43174,f324fbff483d2eb0138b6521,DRIVER-001,358.7,18.81296,209.99,53,TRUE,2025-10-04T08:50:10.000Z,2025-10-04T08:50:10.000Z,2025-10-04T08:50:10.000Z,0
51.11451,71.4316,eac1371b3026538c674d42da,DRIVER-001,341,16.15747,199.33,53,TRUE,2025-10-04T08:50:15.000Z,2025-10-04T08:50:15.000Z,2025-10-04T08:50:15.000Z,0
51.11448,71.43158,97434871eb8754b3a8b48302,DRIVER-001,361.5,11.77819,208.33,53,TRUE,2025-10-04T08:50:20.000Z,2025-10-04T08:50:20.000Z,2025-10-04T08:50:20.000Z,0
51.11439,71.4315,33b6dcbf87650bd0cc055ffc,DRIVER-001,366.8,39.95709,205.99,53,TRUE,2025-10-04T08:50:25.000Z,2025-10-04T08:50:25.000Z,2025-10-04T08:50:25.000Z,0
51.11433,71.43146,0ecd1b2d717044f44bca39fd,DRIVER-001,362.7,36.09558,206.57,52,TRUE,2025-10-04T08:50:30.000Z,2025-10-04T08:50:30.000Z,2025-10-04T08:50:30.000Z,0
51.11427,71.43141,5fbf3eb60b305ba5d7fae7bb,DRIVER-001,378.4,10.48942,207.65,52,TRUE,2025-10-04T08:50:35.000Z,2025-10-04T08:50:35.000Z,2025-10-04T08:50:35.000Z,0
51.11419,71.43135,89ba6547e06da161cfee7375,DRIVER-001,355.8,34.9881,96.91,52,TRUE,2025-10-04T08:50:40.000Z,2025-10-04T08:50:40.000Z,2025-10-04T08:50:40.000Z,0
51.11419,71.43136,3243b28a70836c35a55364af,DRIVER-001,352.1,16.73088,209.3,52,TRUE,2025-10-04T08:50:45.000Z,2025-10-04T08:50:45.000Z,2025-10-04T08:50:45.000Z,0
51.11407,71.43125,14a4815c5b0e653f9702cce9,DRIVER-001,350.2,38.72897,202.55,52,TRUE,2025-10-04T08:50:50.000Z,2025-10-04T08:50:50.000Z,2025-10-04T08:50:50.000Z,0
51.11404,71.43123,327419efee67620ca9f1d5e1,DRIVER-001,341,42.21312,208.38,52,TRUE,2025-10-04T08:50:55.000Z,2025-10-04T08:50:55.000Z,2025-10-04T08:50:55.000Z,0
51.11395,71.43115,7964bb8f775b4f5f9970f951,DRIVER-001,359,32.49542,207.05,51,TRUE,2025-10-04T08:51:00.000Z,2025-10-04T08:51:00.000Z,2025-10-04T08:51:00.000Z,0
51.11388,71.43109,c56aabd1e1bd3df468e9680f,DRIVER-001,361.8,41.73327,164.4,51,TRUE,2025-10-04T08:51:05.000Z,2025-10-04T08:51:05.000Z,2025-10-04T08:51:05.000Z,0
51.11387,71.4311,f482f96271acdec086ee0a5d,DRIVER-001,361.2,44.58226,206.95,51,TRUE,2025-10-04T08:51:10.000Z,2025-10-04T08:51:10.000Z,2025-10-04T08:51:10.000Z,0
51.1138,71.43104,eb01750f8ebe841eaa328975,DRIVER-001,360.3,19.10045,203.73,51,TRUE,2025-10-04T08:51:15.000Z,2025-10-04T08:51:15.000Z,2025-10-04T08:51:15.000Z,0
51.11376,71.43101,8063829491d598f16bd1799a,DRIVER-001,364.1,15.42112,209.51,51,TRUE,2025-10-04T08:51:20.000Z,2025-10-04T08:51:20.000Z,2025-10-04T08:51:20.000Z,0
51.11363,71.4309,0a159ce6f74fbdcf672d9f60,DRIVER-001,376.9,31.37137,201.9,51,TRUE,2025-10-04T08:51:25.000Z,2025-10-04T08:51:25.000Z,2025-10-04T08:51:25.000Z,0
51.1136,71.43087,d043f524f5e9344d956a2ec8,DRIVER-001,379.8,36.69423,204.92,51,TRUE,2025-10-04T08:51:30.000Z,2025-10-04T08:51:30.000Z,2025-10-04T08:51:30.000Z,0
51.11355,71.43084,cc08a92e11974b400f67421e,DRIVER-001,360,32.95256,205.81,50,TRUE,2025-10-04T08:51:35.000Z,2025-10-04T08:51:35.000Z,2025-10-04T08:51:35.000Z,0
51.11349,71.4308,3575d386546871aab46e8df5,DRIVER-001,360.9,36.05388,206.91,50,TRUE,2025-10-04T08:51:40.000Z,2025-10-04T08:51:40.000Z,2025-10-04T08:51:40.000Z,0
51.11343,71.43074,46a62414cce83f134a930e4b,DRIVER-001,356.4,40.78712,202.07,50,TRUE,2025-10-04T08:51:45.000Z,2025-10-04T08:51:45.000Z,2025-10-04T08:51:45.000Z,0
51.11339,71.43072,a9f64004323362c28f6e25e1,DRIVER-001,379.3,43.01989,209,50,TRUE,2025-10-04T08:51:50.000Z,2025-10-04T08:51:50.000Z,2025-10-04T08:51:50.000Z,0
51.11328,71.43062,93172407eb2fa94ffa8ad8a1,DRIVER-001,349.5,40.77051,201.74,50,TRUE,2025-10-04T08:51:55.000Z,2025-10-04T08:51:55.000Z,2025-10-04T08:51:55.000Z,0
51.11325,71.4306,0df095040133f7e1b3ba2516,DRIVER-001,378.7,30.27405,208.86,50,TRUE,2025-10-04T08:52:00.000Z,2025-10-04T08:52:00.000Z,2025-10-04T08:52:00.000Z,0
51.11314,71.43051,97c66ccdb56533b733b9e319,DRIVER-001,362.7,35.69305,183.94,50,TRUE,2025-10-04T08:52:05.000Z,2025-10-04T08:52:05.000Z,2025-10-04T08:52:05.000Z,0
51.11313,71.43051,809a265391a3d02b185b3460,DRIVER-001,348.1,12.04729,209.27,49,TRUE,2025-10-04T08:52:10.000Z,2025-10-04T08:52:10.000Z,2025-10-04T08:52:10.000Z,0
51.11301,71.4304,726eed3bfffcfc2417174cf2,DRIVER-001,346.5,40.29571,207.16,49,TRUE,2025-10-04T08:52:15.000Z,2025-10-04T08:52:15.000Z,2025-10-04T08:52:15.000Z,0
51.11294,71.43035,256d7c1ad96ad32763e1d698,DRIVER-001,376.9,41.52516,207.8,49,TRUE,2025-10-04T08:52:20.000Z,2025-10-04T08:52:20.000Z,2025-10-04T08:52:20.000Z,0
51.11286,71.43028,1dd28ba3067ee892b05fe49f,DRIVER-001,374.2,44.13456,179.78,49,TRUE,2025-10-04T08:52:25.000Z,2025-10-04T08:52:25.000Z,2025-10-04T08:52:25.000Z,0
51.11285,71.43028,7a7811fb1b5aa4e0bc3a3b3d,DRIVER-001,366.1,18.30765,204.01,49,TRUE,2025-10-04T08:52:30.000Z,2025-10-04T08:52:30.000Z,2025-10-04T08:52:30.000Z,0
51.11281,71.43025,597e439f2689c1c1d4c2d342,DRIVER-001,364.3,15.94464,206.94,49,TRUE,2025-10-04T08:52:35.000Z,2025-10-04T08:52:35.000Z,2025-10-04T08:52:35.000Z,0
51.11274,71.4302,629b321eb1d2307b63cbe3a2,DRIVER-001,348.2,34.9828,206.91,49,TRUE,2025-10-04T08:52:40.000Z,2025-10-04T08:52:40.000Z,2025-10-04T08:52:40.000Z,0
51.11267,71.43014,982d1e5e158d4de78f993857,DRIVER-001,373.6,40.49446,202.29,48,TRUE,2025-10-04T08:52:45.000Z,2025-10-04T08:52:45.000Z,2025-10-04T08:52:45.000Z,0
51.11264,71.43012,9be57ecec6816539f51cfc73,DRIVER-001,340.3,40.60983,209.81,48,TRUE,2025-10-04T08:52:50.000Z,2025-10-04T08:52:50.000Z,2025-10-04T08:52:50.000Z,0
51.11249,71.42999,3b461de1f57b888dce05561d,DRIVER-001,372.7,43.68022,50.76,48,TRUE,2025-10-04T08:52:55.000Z,2025-10-04T08:52:55.000Z,2025-10-04T08:52:55.000Z,0
51.11251,71.43001,caa7b647f48da738894ef2d4,DRIVER-001,379.5,44.97419,205.62,48,TRUE,2025-10-04T08:53:00.000Z,2025-10-04T08:53:00.000Z,2025-10-04T08:53:00.000Z,0
51.11245,71.42997,6ea8aca508d36f45a4d76feb,DRIVER-001,349.7,12.89197,208.94,48,TRUE,2025-10-04T08:53:05.000Z,2025-10-04T08:53:05.000Z,2025-10-04T08:53:05.000Z,0
51.11235,71.42988,1d1a9f6d1dce65651a30a751,DRIVER-001,355.7,35.90407,208.69,48,TRUE,2025-10-04T08:53:10.000Z,2025-10-04T08:53:10.000Z,2025-10-04T08:53:10.000Z,0
51.11225,71.42979,8babdd855e6d2c82d9f7f001,DRIVER-001,341.3,32.51488,182.66,48,TRUE,2025-10-04T08:53:15.000Z,2025-10-04T08:53:15.000Z,2025-10-04T08:53:15.000Z,0
51.11223,71.42979,e3f379c79d57252271d2bbde,DRIVER-001,349.5,16.63189,208.98,47,TRUE,2025-10-04T08:53:20.000Z,2025-10-04T08:53:20.000Z,2025-10-04T08:53:20.000Z,0
51.11213,71.4297,dafec03f7f60811b60a428a6,DRIVER-001,359.5,14.31823,207.93,47,TRUE,2025-10-04T08:53:25.000Z,2025-10-04T08:53:25.000Z,2025-10-04T08:53:25.000Z,0
51.11205,71.42963,0673cdd0b1d311703f9735f0,DRIVER-001,356.8,39.52119,197.81,47,TRUE,2025-10-04T08:53:30.000Z,2025-10-04T08:53:30.000Z,2025-10-04T08:53:30.000Z,0
51.11202,71.42961,e58bc948905c00433f7e235e,DRIVER-001,376,32.89719,205.15,47,TRUE,2025-10-04T08:53:35.000Z,2025-10-04T08:53:35.000Z,2025-10-04T08:53:35.000Z,0
51.11197,71.42958,7e033a2a268ded851c81a610,DRIVER-001,366.4,17.22336,204.36,47,TRUE,2025-10-04T08:53:40.000Z,2025-10-04T08:53:40.000Z,2025-10-04T08:53:40.000Z,0
51.11192,71.42954,7d0f4523dc23b42db8906a14,DRIVER-001,375.7,19.09238,208.82,47,TRUE,2025-10-04T08:53:45.000Z,2025-10-04T08:53:45.000Z,2025-10-04T08:53:45.000Z,0
51.11182,71.42945,f9fe5f6ab42cfe5a602ca1ad,DRIVER-001,360.2,13.67625,197.87,47,TRUE,2025-10-04T08:53:50.000Z,2025-10-04T08:53:50.000Z,2025-10-04T08:53:50.000Z,0
51.1118,71.42944,3e405afd0512e6c4717d0f0e,DRIVER-001,358.3,18.71781,207.89,46,TRUE,2025-10-04T08:53:55.000Z,2025-10-04T08:53:55.000Z,2025-10-04T08:53:55.000Z,0
51.11171,71.42937,bef538071dbe2e1de70b3d13,DRIVER-001,371.2,38.32314,209.19,46,TRUE,2025-10-04T08:54:00.000Z,2025-10-04T08:54:00.000Z,2025-10-04T08:54:00.000Z,0
51.1116,71.42927,71c967e4bd716a24c6eaa610,DRIVER-001,340,44.50556,204.85,46,TRUE,2025-10-04T08:54:05.000Z,2025-10-04T08:54:05.000Z,2025-10-04T08:54:05.000Z,0
51.11155,71.42924,923684bffdbc8a47979ae75d,DRIVER-001,352,41.77446,207.03,46,TRUE,2025-10-04T08:54:10.000Z,2025-10-04T08:54:10.000Z,2025-10-04T08:54:10.000Z,0
51.11148,71.42918,f020b0c2b0e89b3e8624afc3,DRIVER-001,360.8,18.53905,150.67,46,TRUE,2025-10-04T08:54:15.000Z,2025-10-04T08:54:15.000Z,2025-10-04T08:54:15.000Z,0
51.11148,71.42919,756e89bcdeb86e541e4624a1,DRIVER-001,355.3,44.46099,209.01,46,TRUE,2025-10-04T08:54:20.000Z,2025-10-04T08:54:20.000Z,2025-10-04T08:54:20.000Z,0
51.11137,71.42909,f9c01c272861ee4ecf86d7d4,DRIVER-001,340.2,11.39088,197.96,46,TRUE,2025-10-04T08:54:25.000Z,2025-10-04T08:54:25.000Z,2025-10-04T08:54:25.000Z,0
51.11134,71.42908,e238a8549940a78440e26906,DRIVER-001,351.7,44.81331,209.12,45,TRUE,2025-10-04T08:54:30.000Z,2025-10-04T08:54:30.000Z,2025-10-04T08:54:30.000Z,0
51.11123,71.42898,23d85224137c4201b7c1ebe2,DRIVER-001,373.7,14.37487,201.86,45,TRUE,2025-10-04T08:54:35.000Z,2025-10-04T08:54:35.000Z,2025-10-04T08:54:35.000Z,0
51.1112,71.42895,f02235237f090b922e6046ac,DRIVER-001,365,37.70992,206.14,45,TRUE,2025-10-04T08:54:40.000Z,2025-10-04T08:54:40.000Z,2025-10-04T08:54:40.000Z,0
51.11114,71.42891,a670a2855a706d0d22adcfa2,DRIVER-001,369,33.60512,206.47,45,TRUE,2025-10-04T08:54:45.000Z,2025-10-04T08:54:45.000Z,2025-10-04T08:54:45.000Z,0
51.11108,71.42886,28dba201cab43cd44bc07fc3,DRIVER-001,341.3,42.47524,205.48,45,TRUE,2025-10-04T08:54:50.000Z,2025-10-04T08:54:50.000Z,2025-10-04T08:54:50.000Z,0
51.11102,71.42882,9553a9dcc7a05e07d14ef309,DRIVER-001,354,39.22116,206.99,45,TRUE,2025-10-04T08:54:55.000Z,2025-10-04T08:54:55.000Z,2025-10-04T08:54:55.000Z,0
51.11096,71.42877,8445c2eeac324b7c9f9c7765,DRIVER-001,376.9,31.82822,206,44,TRUE,2025-10-04T08:55:00.000Z,2025-10-04T08:55:00.000Z,2025-10-04T08:55:00.000Z,0
51.1109,71.42872,bc514b1a27aa15086f7c7585,DRIVER-001,358.4,17.61049,207.46,44,TRUE,2025-10-04T08:55:05.000Z,2025-10-04T08:55:05.000Z,2025-10-04T08:55:05.000Z,0
51.11083,71.42866,52745fc34d57dfaa795409ab,DRIVER-001,378.8,32.20899,198.18,44,TRUE,2025-10-04T08:55:10.000Z,2025-10-04T08:55:10.000Z,2025-10-04T08:55:10.000Z,0
51.1108,71.42865,10ad399ed9f6f6ecff0a520c,DRIVER-001,361.1,37.71005,209.88,44,TRUE,2025-10-04T08:55:15.000Z,2025-10-04T08:55:15.000Z,2025-10-04T08:55:15.000Z,0
51.11065,71.42851,c9ff14c1ef6c334b12751196,DRIVER-001,353.3,38.63093,191.46,44,TRUE,2025-10-04T08:55:20.000Z,2025-10-04T08:55:20.000Z,2025-10-04T08:55:20.000Z,0
51.11063,71.42851,3e02760ee803531654a67b6b,DRIVER-001,374.8,30.76639,208.8,44,TRUE,2025-10-04T08:55:25.000Z,2025-10-04T08:55:25.000Z,2025-10-04T08:55:25.000Z,0
51.11053,71.42842,deb298c83c7a63f509777a35,DRIVER-001,350.3,34.24789,54.75,44,TRUE,2025-10-04T08:55:30.000Z,2025-10-04T08:55:30.000Z,2025-10-04T08:55:30.000Z,0
51.11054,71.42844,15422d8b03657475a8b8a21b,DRIVER-001,343.2,30.97859,209.81,43,TRUE,2025-10-04T08:55:35.000Z,2025-10-04T08:55:35.000Z,2025-10-04T08:55:35.000Z,0
51.11039,71.42831,1c72c12b38b33f82481718bd,DRIVER-001,371.9,39.12444,45.1,43,TRUE,2025-10-04T08:55:40.000Z,2025-10-04T08:55:40.000Z,2025-10-04T08:55:40.000Z,0
51.11042,71.42834,c3580b341df82c5563bb5283,DRIVER-001,364.6,17.87464,209.18,43,TRUE,2025-10-04T08:55:45.000Z,2025-10-04T08:55:45.000Z,2025-10-04T08:55:45.000Z,0
51.1103,71.42824,14c26514317ac088ac3d24b8,DRIVER-001,369.6,11.13435,206.25,43,TRUE,2025-10-04T08:55:50.000Z,2025-10-04T08:55:50.000Z,2025-10-04T08:55:50.000Z,0
51.11024,71.42819,441374d83446cfbe3c4e3a24,DRIVER-001,341.6,15.24083,199.84,43,TRUE,2025-10-04T08:55:55.000Z,2025-10-04T08:55:55.000Z,2025-10-04T08:55:55.000Z,0
51.11021,71.42817,aab40d5f311696e5f3716e8e,DRIVER-001,367.6,11.1145,205.23,43,TRUE,2025-10-04T08:56:00.000Z,2025-10-04T08:56:00.000Z,2025-10-04T08:56:00.000Z,0
51.11016,71.42814,3c19399ace018580b483d172,DRIVER-001,373.6,36.10544,206.99,43,TRUE,2025-10-04T08:56:05.000Z,2025-10-04T08:56:05.000Z,2025-10-04T08:56:05.000Z,0
51.11009,71.42808,5b16434ef1b692cba7f476bd,DRIVER-001,346.7,34.89075,207.22,42,TRUE,2025-10-04T08:56:10.000Z,2025-10-04T08:56:10.000Z,2025-10-04T08:56:10.000Z,0
51.11002,71.42802,558caf2d502b8b445584c902,DRIVER-001,363.2,40.91946,32.12,42,TRUE,2025-10-04T08:56:15.000Z,2025-10-04T08:56:15.000Z,2025-10-04T08:56:15.000Z,0
51.11004,71.42804,f9041acae349df48c014a813,DRIVER-001,340.3,43.68552,193.36,42,TRUE,2025-10-04T08:56:20.000Z,2025-10-04T08:56:20.000Z,2025-10-04T08:56:20.000Z,0
51.10987,71.42797,bfcd47f07238673966226bdc,DRIVER-001,348.1,14.83796,183.91,42,TRUE,2025-10-04T08:56:25.000Z,2025-10-04T08:56:25.000Z,2025-10-04T08:56:25.000Z,0
51.10975,71.42796,59f7eaa04c90635d2616893b,DRIVER-001,355.5,13.10462,183.42,42,TRUE,2025-10-04T08:56:30.000Z,2025-10-04T08:56:30.000Z,2025-10-04T08:56:30.000Z,0
51.10963,71.42795,a9f66d2e3f5e879703009529,DRIVER-001,364,32.03485,150.54,42,TRUE,2025-10-04T08:56:35.000Z,2025-10-04T08:56:35.000Z,2025-10-04T08:56:35.000Z,0
51.10957,71.428,7b70865147a6f5e2bdde1bb8,DRIVER-001,363.3,14.79721,183.98,42,TRUE,2025-10-04T08:56:40.000Z,2025-10-04T08:56:40.000Z,2025-10-04T08:56:40.000Z,0
51.10946,71.42799,03398caf4eff59622f33cd07,DRIVER-001,340.4,41.98023,195.43,41,TRUE,2025-10-04T08:56:45.000Z,2025-10-04T08:56:45.000Z,2025-10-04T08:56:45.000Z,0
51.10927,71.4279,c13395ead621d9b1f3425d3e,DRIVER-001,349.4,33.45737,182.48,41,TRUE,2025-10-04T08:56:50.000Z,2025-10-04T08:56:50.000Z,2025-10-04T08:56:50.000Z,0
51.10915,71.4279,efdd126887fb6b266617e388,DRIVER-001,376.5,16.08965,147.81,41,TRUE,2025-10-04T08:56:55.000Z,2025-10-04T08:56:55.000Z,2025-10-04T08:56:55.000Z,0
51.1091,71.42795,251222ba6b9999c4bfb4bc47,DRIVER-001,340.9,39.99804,189.77,41,TRUE,2025-10-04T08:57:00.000Z,2025-10-04T08:57:00.000Z,2025-10-04T08:57:00.000Z,0
51.10895,71.42791,4f92b6e8633da0f852eda68d,DRIVER-001,378.4,7.57719,193.33,41,TRUE,2025-10-04T08:57:05.000Z,2025-10-04T08:57:05.000Z,2025-10-04T08:57:05.000Z,0
51.10878,71.42784,fe5b09bf8758e2b9d0553913,DRIVER-001,369.1,5.51094,160.66,41,TRUE,2025-10-04T08:57:10.000Z,2025-10-04T08:57:10.000Z,2025-10-04T08:57:10.000Z,0
51.10871,71.42788,9dcb465995ffebd75bb326bc,DRIVER-001,344.9,9.98772,185.71,41,TRUE,2025-10-04T08:57:15.000Z,2025-10-04T08:57:15.000Z,2025-10-04T08:57:15.000Z,0
51.10859,71.42786,4421f9409608b1eefe4b18e5,DRIVER-001,356.5,7.33852,187.8,40,TRUE,2025-10-04T08:57:20.000Z,2025-10-04T08:57:20.000Z,2025-10-04T08:57:20.000Z,0
51.10845,71.42783,c6083ca658e5e6d18a088c95,DRIVER-001,353.3,9.10026,157.84,40,TRUE,2025-10-04T08:57:25.000Z,2025-10-04T08:57:25.000Z,2025-10-04T08:57:25.000Z,0
51.10839,71.42787,ecc6626c45fa2f1ced746498,DRIVER-001,340.6,7.07108,193.15,40,TRUE,2025-10-04T08:57:30.000Z,2025-10-04T08:57:30.000Z,2025-10-04T08:57:30.000Z,0
51.10822,71.42781,6b168dd96c13f150661d0e0f,DRIVER-001,361,5.44641,171.6,40,TRUE,2025-10-04T08:57:35.000Z,2025-10-04T08:57:35.000Z,2025-10-04T08:57:35.000Z,0
51.10813,71.42783,345435943ca30d89a69d0f61,DRIVER-001,373.7,7.81461,181.85,40,TRUE,2025-10-04T08:57:40.000Z,2025-10-04T08:57:40.000Z,2025-10-04T08:57:40.000Z,0
51.10802,71.42783,d74c8b205a2c80c1bf80fb7e,DRIVER-001,350.2,7.18097,182.99,40,TRUE,2025-10-04T08:57:45.000Z,2025-10-04T08:57:45.000Z,2025-10-04T08:57:45.000Z,0
51.1079,71.42782,258469f95cf0aab8c577b69c,DRIVER-001,356.9,8.61782,195.86,40,TRUE,2025-10-04T08:57:50.000Z,2025-10-04T08:57:50.000Z,2025-10-04T08:57:50.000Z,0
51.10771,71.42773,a4ff47bf0fbc62057fbf533f,DRIVER-001,379.8,6.26786,155.77,39,TRUE,2025-10-04T08:57:55.000Z,2025-10-04T08:57:55.000Z,2025-10-04T08:57:55.000Z,0
51.10765,71.42777,326e9e846d8d708387828043,DRIVER-001,354.2,8.96273,185.23,39,TRUE,2025-10-04T08:58:00.000Z,2025-10-04T08:58:00.000Z,2025-10-04T08:58:00.000Z,0
51.10752,71.42775,96f838b10f3761cc532cbd2e,DRIVER-001,370.4,6.33226,185.21,39,TRUE,2025-10-04T08:58:05.000Z,2025-10-04T08:58:05.000Z,2025-10-04T08:58:05.000Z,0
51.1074,71.42774,faac53367e20e42a71a0f61d,DRIVER-001,360.2,8.7755,169.49,39,TRUE,2025-10-04T08:58:10.000Z,2025-10-04T08:58:10.000Z,2025-10-04T08:58:10.000Z,0
51.10732,71.42776,9f8735f0afe3d0996efc5276,DRIVER-001,360.1,9.55242,185.26,39,TRUE,2025-10-04T08:58:15.000Z,2025-10-04T08:58:15.000Z,2025-10-04T08:58:15.000Z,0
51.10719,71.42774,9b06bbd07bcdeca0ce081cad,DRIVER-001,348.4,5.55794,191.04,39,TRUE,2025-10-04T08:58:20.000Z,2025-10-04T08:58:20.000Z,2025-10-04T08:58:20.000Z,0
51.10704,71.42769,91b7124a5fb08cf1dab78f6e,DRIVER-001,365.2,7.40026,190.92,39,TRUE,2025-10-04T08:58:25.000Z,2025-10-04T08:58:25.000Z,2025-10-04T08:58:25.000Z,0
51.10689,71.42765,e1bb8f3c62c66919f3ea2c37,DRIVER-001,340.2,6.38471,168.17,38,TRUE,2025-10-04T08:58:30.000Z,2025-10-04T08:58:30.000Z,2025-10-04T08:58:30.000Z,0
51.10681,71.42767,6febb3b2aedb8c5a7c81b40d,DRIVER-001,379.7,5.96241,179.74,38,TRUE,2025-10-04T08:58:35.000Z,2025-10-04T08:58:35.000Z,2025-10-04T08:58:35.000Z,0
51.1067,71.42767,422334916409a3d263717a14,DRIVER-001,349.3,5.71492,193.66,38,TRUE,2025-10-04T08:58:40.000Z,2025-10-04T08:58:40.000Z,2025-10-04T08:58:40.000Z,0
51.10653,71.42761,5703c13a5c588c494785b823,DRIVER-001,369.9,6.94807,180.39,38,TRUE,2025-10-04T08:58:45.000Z,2025-10-04T08:58:45.000Z,2025-10-04T08:58:45.000Z,0
51.10642,71.42761,29181d2ecc70d3300f26bddd,DRIVER-001,373,7.47633,182.65,38,TRUE,2025-10-04T08:58:50.000Z,2025-10-04T08:58:50.000Z,2025-10-04T08:58:50.000Z,0
51.10631,71.4276,879f0935bf9b2bc3d7bf9a59,DRIVER-001,370.1,9.53556,150.15,38,TRUE,2025-10-04T08:58:55.000Z,2025-10-04T08:58:55.000Z,2025-10-04T08:58:55.000Z,0
51.10625,71.42765,03140a639d9e94e04eda9173,DRIVER-001,343.5,7.5934,188.91,37,TRUE,2025-10-04T08:59:00.000Z,2025-10-04T08:59:00.000Z,2025-10-04T08:59:00.000Z,0
